ID,Sales
T1192951,44130.78519986693
T1192952,54340.01128898512
T1192953,52414.84353648308
T1192954,28805.981170272542
T1192955,24125.78310814745
T1192956,36490.81818274387
T1192957,55476.29023274381
T1192958,40989.71498958236
T1192959,36027.805136966665
T1192960,31149.509580964077
T1192961,40014.729867236645
T1192962,42323.32346842421
T1192963,35405.85014773513
T1192964,40270.232903294636
T1192965,21779.315798388754
T1192966,43129.073774257304
T1192967,54884.13564628534
T1192968,73810.89908774468
T1192969,40394.63460551484
T1192970,51229.36437947585
T1192971,39436.47389256828
T1192972,45926.087000054424
T1192973,38065.34157350141
T1192974,27070.985534494557
T1192975,49099.541743020665
T1192976,37832.10360810904
T1192977,38512.85431478547
T1192978,39490.41972832572
T1192979,42400.88874360873
T1192980,47756.19187178763
T1192981,30406.605346594508
T1192982,54424.858101718375
T1192983,50742.981513212886
T1192984,46962.92135372228
T1192985,45411.22115601325
T1192986,34118.55187655562
T1192987,36140.15372370985
T1192988,30802.916835425876
T1192989,27019.329297837092
T1192990,33247.50551993118
T1192991,39031.32327479236
T1192992,67202.88870978152
T1192993,91499.81817836544
T1192994,29481.46516509885
T1192995,34337.54383093869
T1192996,30811.89037566499
T1192997,72967.4539289983
T1192998,28859.711961102614
T1192999,33384.37701887048
T1193000,49857.806697349115
T1193001,28382.189389327345
T1193002,25142.30831857628
T1193003,29619.85506597053
T1193004,62303.81564829452
T1193005,41287.25660456215
T1193006,51942.65368004458
T1193007,27159.515573842364
T1193008,35894.89535213489
T1193009,46697.74427644842
T1193010,41865.747260600365
T1193011,38595.89777098474
T1193012,50411.02560218904
T1193013,44330.995903445946
T1193014,26865.070764920492
T1193015,18156.699851797483
T1193016,47258.88703799779
T1193017,60278.672910777226
T1193018,47217.84206482026
T1193019,27449.457626830685
T1193020,30831.188794140486
T1193021,32112.49271439707
T1193022,25212.380586439653
T1193023,27927.313915301856
T1193024,29651.746821459194
T1193025,47095.07314571089
T1193026,43051.75361235394
T1193027,37472.43229525653
T1193028,37512.2400781855
T1193029,32278.343942938114
T1193030,37696.62483108436
T1193031,32887.48643876586
T1193032,45891.323675585445
T1193033,41979.57295233619
T1193034,51288.20780914412
T1193035,34633.25114363845
T1193036,21562.87900658263
T1193037,72178.84709925354
T1193038,23037.381521293246
T1193039,87014.5056287835
T1193040,48446.76964699529
T1193041,57543.82374169651
T1193042,50615.04748776986
T1193043,30172.767775420187
T1193044,53705.94988156769
T1193045,114486.301390862
T1193046,20700.542995773365
T1193047,55934.39842925468
T1193048,30965.20650716289
T1193049,41619.13170381901
T1193050,32702.722641338893
T1193051,21626.81592237204
T1193052,55114.29448326443
T1193053,31644.476523444166
T1193054,16738.021911445845
T1193055,44568.306419490145
T1193056,32146.20212609569
T1193057,31465.680429135235
T1193058,31032.8444717227
T1193059,29822.91695367765
T1193060,40323.04979355927
T1193061,27871.127719934513
T1193062,33703.541197123326
T1193063,38538.86798407437
T1193064,61075.393106505115
T1193065,29429.22571620959
T1193066,46884.85294034383
T1193067,25362.412104018003
T1193068,26959.61031500395
T1193069,54413.84528483255
T1193070,35673.94670808363
T1193071,50988.84218660653
T1193072,37438.74240002633
T1193073,66651.73691799669
T1193074,36920.379455308226
T1193075,42407.12293898059
T1193076,26738.30841679931
T1193077,73380.86240826096
T1193078,58571.42578708715
T1193079,48532.353285072226
T1193080,47964.686634788086
T1193081,33023.14316324111
T1193082,34892.88093286095
T1193083,32402.454884630468
T1193084,22539.888459655638
T1193085,63972.468170431355
T1193086,34294.721181177956
T1193087,26891.88361462012
T1193088,34478.99664965252
T1193089,20618.04452266323
T1193090,51668.874080792135
T1193091,47299.99604021502
T1193092,40805.060373490865
T1193093,91214.54215695201
T1193094,54028.97651384449
T1193095,56539.86555338207
T1193096,30928.250311179283
T1193097,37040.34859442399
T1193098,28172.30042101069
T1193099,21803.48361398494
T1193100,41827.60521043228
T1193101,39351.83171260591
T1193102,45814.654267387705
T1193103,46723.81480610429
T1193104,31038.96170837542
T1193105,109043.17330572163
T1193106,45792.259102083844
T1193107,43203.74650087053
T1193108,55346.456778112726
T1193109,74228.6080533551
T1193110,40292.175056672946
T1193111,54371.938626645584
T1193112,37924.86535105969
T1193113,94532.57774087547
T1193114,62870.913437464624
T1193115,48417.108356455574
T1193116,54964.504137509226
T1193117,53135.14202548952
T1193118,25824.211701480737
T1193119,24928.67410007211
T1193120,28524.829243872467
T1193121,39034.97364205893
T1193122,54891.516043318494
T1193123,33704.15832922932
T1193124,56042.87034753966
T1193125,43679.69494187829
T1193126,31540.62533224593
T1193127,37771.26835310633
T1193128,47728.76095720628
T1193129,73089.71107389429
T1193130,37430.35882948472
T1193131,32371.382856872086
T1193132,37119.78447228035
T1193133,82081.84164480062
T1193134,29686.888685497026
T1193135,55410.7288919418
T1193136,30657.912232555682
T1193137,28154.45576143673
T1193138,16728.11144182545
T1193139,28133.29696802869
T1193140,38945.38287711954
T1193141,20822.08979553516
T1193142,39838.07384594435
T1193143,52862.374542429454
T1193144,40727.16309617463
T1193145,49019.63257922708
T1193146,61799.816646106396
T1193147,24796.190238686
T1193148,34452.16575319702
T1193149,37432.1608682171
T1193150,36099.276172534184
T1193151,32539.644598404033
T1193152,27976.17448960233
T1193153,54520.244879739985
T1193154,37064.01158613183
T1193155,36473.4819846112
T1193156,35650.22835626656
T1193157,30979.648964308893
T1193158,37209.76416887939
T1193159,29479.355287825234
T1193160,74827.52538286273
T1193161,30383.633779997803
T1193162,31063.294229224255
T1193163,36005.72563683254
T1193164,36346.96340230364
T1193165,52660.209952312696
T1193166,36660.98422261269
T1193167,42542.138170621074
T1193168,52853.66451105056
T1193169,19066.218112370112
T1193170,48866.26595926006
T1193171,32680.388493090235
T1193172,50472.93744548851
T1193173,50516.75642634409
T1193174,41773.12810518111
T1193175,65123.02960924259
T1193176,48823.50776250665
T1193177,21528.07430072783
T1193178,44181.84939450909
T1193179,37176.90082064633
T1193180,48288.41382047371
T1193181,44064.10725433496
T1193182,21823.821002027842
T1193183,26098.991801256117
T1193184,45457.581347788975
T1193185,64235.16425617394
T1193186,50493.647562536
T1193187,64545.99152885886
T1193188,40720.30353120368
T1193189,46946.19950276929
T1193190,47607.12488878395
T1193191,42945.21774467874
T1193192,41417.665598020576
T1193193,25348.550963451944
T1193194,27428.97218824526
T1193195,38149.326324091824
T1193196,41281.33785867806
T1193197,39302.11842484257
T1193198,18500.5547399371
T1193199,50671.051114748974
T1193200,42621.559519111994
T1193201,43379.50267049998
T1193202,27600.586009100993
T1193203,58786.732968486016
T1193204,41343.65542746301
T1193205,47504.543694221575
T1193206,20397.33953960717
T1193207,58866.25894709169
T1193208,22795.907105655653
T1193209,38441.60805765995
T1193210,21157.682469860967
T1193211,38561.78590312568
T1193212,33737.235611355354
T1193213,28244.417056523125
T1193214,50658.37143558101
T1193215,37994.039713291364
T1193216,31060.673582551335
T1193217,37378.99665757048
T1193218,48314.995504929175
T1193219,21739.74276696731
T1193220,47191.89206044533
T1193221,28736.98959706637
T1193222,52333.64374552914
T1193223,29267.651309720073
T1193224,44043.09423191428
T1193225,51208.46606555444
T1193226,36098.78747039301
T1193227,30724.090987449494
T1193228,52982.737177214105
T1193229,53865.34838671278
T1193230,34141.39524704776
T1193231,43657.39069330329
T1193232,40944.89592135222
T1193233,58203.41429374904
T1193234,29336.409657551667
T1193235,52861.59911673274
T1193236,22113.86208580075
T1193237,33313.86289152094
T1193238,30353.746087536718
T1193239,32137.348767164753
T1193240,58612.00696886904
T1193241,15872.691449072563
T1193242,47323.93152903567
T1193243,68002.61063221315
T1193244,40079.39976490366
T1193245,38732.901400716364
T1193246,42348.46112598718
T1193247,114846.3796700778
T1193248,36798.24093143759
T1193249,42905.229754271895
T1193250,42353.464511924336
T1193251,37857.39678771639
T1193252,37805.59770311738
T1193253,37945.50353555654
T1193254,45262.5605441127
T1193255,40295.31125255785
T1193256,52875.75703725485
T1193257,63940.895192311196
T1193258,39867.524256153796
T1193259,26196.437575449687
T1193260,42925.17893536139
T1193261,51603.52492134334
T1193262,55699.34974983988
T1193263,26779.596039250046
T1193264,31811.433428766846
T1193265,30455.197603743658
T1193266,28450.141619148035
T1193267,37930.03304295403
T1193268,31426.654993776552
T1193269,21365.52810654406
T1193270,46101.67642076354
T1193271,28125.666615651153
T1193272,52293.847873709135
T1193273,68784.56320810887
T1193274,57069.24865402211
T1193275,48572.23553999959
T1193276,41873.50369300045
T1193277,36580.33583695319
T1193278,32191.34754240304
T1193279,33885.89788946617
T1193280,44503.411189930855
T1193281,26587.40428753944
T1193282,43758.4509986248
T1193283,42796.688403960616
T1193284,51485.48471958455
T1193285,76506.88794315256
T1193286,60744.74056096164
T1193287,42245.34802735784
T1193288,27074.20572564455
T1193289,36510.32822565719
T1193290,26811.005914370602
T1193291,54675.85295047768
T1193292,28562.380745634167
T1193293,42019.403710603554
T1193294,35306.68338720288
T1193295,36419.60691576977
T1193296,41255.859539839905
T1193297,49444.487682215506
T1193298,47240.31123064967
T1193299,37777.99658011639
T1193300,33671.0037152047
T1193301,35838.55405311802
T1193302,61797.16065015852
T1193303,31234.488134174946
T1193304,68325.39483014225
T1193305,38931.01846409083
T1193306,65347.60203822385
T1193307,61427.01782294187
T1193308,40232.12964338584
T1193309,34488.7965384424
T1193310,52303.79205619843
T1193311,38499.3390181377
T1193312,41035.370583989774
T1193313,39518.22174380305
T1193314,26010.128484726705
T1193315,45242.358736931674
T1193316,38441.87970662756
T1193317,35641.96478263321
T1193318,33867.37066599616
T1193319,37000.316685208
T1193320,32884.50679510786
T1193321,31534.699520807935
T1193322,37598.76319020127
T1193323,38239.25630543774
T1193324,51663.376493518226
T1193325,73086.85229692374
T1193326,87440.13611372518
T1193327,48283.98435357546
T1193328,32687.875514659034
T1193329,46782.0135341375
T1193330,70776.57232654208
T1193331,29890.844238033213
T1193332,31570.988589633012
T1193333,41642.802281926546
T1193334,42376.375500385315
T1193335,50112.51060995742
T1193336,34567.67879167368
T1193337,26761.922519512133
T1193338,30508.760446821598
T1193339,34959.53187891429
T1193340,30925.735167242452
T1193341,28215.735046218426
T1193342,39440.02382373283
T1193343,32361.618882574377
T1193344,36762.34738609806
T1193345,30516.116459208544
T1193346,31966.666792731758
T1193347,63100.21389684975
T1193348,64612.47727949897
T1193349,41819.11378894925
T1193350,20289.399439746376
T1193351,25423.558368438993
T1193352,37552.42151539137
T1193353,24434.317053196766
T1193354,58766.26857037687
T1193355,22876.576847478616
T1193356,43970.06714719467
T1193357,55337.71732490623
T1193358,51209.27704620712
T1193359,31219.453268010544
T1193360,46900.96998195775
T1193361,39942.4803335604
T1193362,30144.98113928299
T1193363,40706.69582830192
T1193364,30055.374579336058
T1193365,43954.51359561002
T1193366,43888.07782440501
T1193367,51611.83464749454
T1193368,38743.22966765014
T1193369,34431.49769650299
T1193370,25334.310180442943
T1193371,49908.11145376457
T1193372,32954.300283957025
T1193373,74794.28084982614
T1193374,56680.22827727386
T1193375,33507.472837331334
T1193376,27340.90352722342
T1193377,34363.842783782
T1193378,61589.26810366717
T1193379,43383.935664526725
T1193380,42235.46107463221
T1193381,47983.53257514624
T1193382,37746.742718984315
T1193383,45430.90536900336
T1193384,46625.14507615178
T1193385,47178.19110725087
T1193386,44141.76557510109
T1193387,54489.46435240185
T1193388,33915.80544182611
T1193389,36114.19929323254
T1193390,34964.89820156708
T1193391,30060.29413712521
T1193392,36260.18665876849
T1193393,50716.35861168963
T1193394,45839.340950145765
T1193395,27762.656446873996
T1193396,43085.626974884624
T1193397,33104.34247372968
T1193398,24657.047758206634
T1193399,54799.372281229604
T1193400,42004.76097641048
T1193401,48261.140332162446
T1193402,38276.87901392397
T1193403,57571.54411589314
T1193404,46446.42412241078
T1193405,60113.24753017418
T1193406,36142.49065822209
T1193407,49807.61760232391
T1193408,38275.3555593181
T1193409,38386.95801039737
T1193410,28713.240686126897
T1193411,51538.214956439944
T1193412,65852.30124825428
T1193413,33491.262950104894
T1193414,39487.569897668196
T1193415,39755.50940465532
T1193416,45792.59733558598
T1193417,58497.73129511617
T1193418,51860.05405824048
T1193419,38041.59298402587
T1193420,58719.351063169204
T1193421,39098.71618260971
T1193422,40515.42862324705
T1193423,53643.10500122496
T1193424,56861.11526944242
T1193425,42922.53740471262
T1193426,33264.608140538345
T1193427,36531.63743925876
T1193428,31160.741355438644
T1193429,40761.5690386037
T1193430,44847.821448029164
T1193431,67769.60685785594
T1193432,34438.9042769866
T1193433,42066.25355862895
T1193434,80027.00728969258
T1193435,38151.08898183234
T1193436,30238.562520181567
T1193437,46968.75142599939
T1193438,34583.443401955665
T1193439,60593.68804319994
T1193440,102341.95493424615
T1193441,34283.37340354077
T1193442,28851.59182202805
T1193443,42841.172361584264
T1193444,108666.51807070654
T1193445,39328.680384536725
T1193446,53915.549811629215
T1193447,49246.370977345214
T1193448,53631.45628457927
T1193449,62292.026013149414
T1193450,64747.101849939165
T1193451,42734.802105829236
T1193452,35960.18650533975
T1193453,52236.35113625368
T1193454,44928.75653481766
T1193455,31378.857987730396
T1193456,20524.296565228375
T1193457,47992.97560439972
T1193458,39022.35803390976
T1193459,62276.492282170875
T1193460,59215.27925437103
T1193461,40499.42780840409
T1193462,39941.881097036
T1193463,45193.3272927805
T1193464,34939.99826928523
T1193465,26221.444216354303
T1193466,65457.0202190748
T1193467,77085.13413172979
T1193468,44620.73193410882
T1193469,24741.39939141528
T1193470,31060.588516351116
T1193471,28332.539996816973
T1193472,128955.55618232231
T1193473,35687.81361160121
T1193474,36090.233550481455
T1193475,68850.79545265023
T1193476,59667.24889994982
T1193477,40473.02105849338
T1193478,28580.52822009131
T1193479,27533.620780532518
T1193480,52871.57260560071
T1193481,28653.78031818849
T1193482,28161.487617600673
T1193483,40028.81025142573
T1193484,58286.77256607916
T1193485,56316.38813487454
T1193486,50020.25761229661
T1193487,40744.08973279314
T1193488,69233.71516479178
T1193489,61402.69009976514
T1193490,64391.33382364377
T1193491,86997.66858876956
T1193492,82873.47622388933
T1193493,65037.38277300702
T1193494,37914.89420378832
T1193495,64006.55211696466
T1193496,34260.04193620237
T1193497,47451.4092808618
T1193498,46936.46989475028
T1193499,122916.129489972
T1193500,60051.52447106788
T1193501,45107.40171708856
T1193502,48011.46390007943
T1193503,21415.530303170548
T1193504,67643.27319852414
T1193505,44016.14640877473
T1193506,32639.671387874347
T1193507,38896.15384458177
T1193508,43171.24251798345
T1193509,71780.88636271034
T1193510,46634.488478574734
T1193511,50531.50333012385
T1193512,65030.294312454025
T1193513,39555.95146541293
T1193514,37905.396402559854
T1193515,47680.99406212045
T1193516,36240.53224919461
T1193517,31727.22748909103
T1193518,57525.851464033505
T1193519,31071.480926436372
T1193520,41447.67095576982
T1193521,46333.309819046146
T1193522,58866.11942802431
T1193523,44358.91722457795
T1193524,59898.89697328453
T1193525,46154.15515370897
T1193526,47963.02144161977
T1193527,58752.61814414321
T1193528,34481.66665217132
T1193529,44912.28942840922
T1193530,29320.005095733875
T1193531,35088.740566150416
T1193532,41277.88584700819
T1193533,84409.24491829041
T1193534,39469.19770410455
T1193535,43559.1885660458
T1193536,34671.53592723881
T1193537,35546.201543641546
T1193538,56146.32986147148
T1193539,26649.569483785875
T1193540,37622.06781078882
T1193541,53952.3856463525
T1193542,31674.573459390216
T1193543,55261.25191162396
T1193544,57292.91852500741
T1193545,32695.14631585343
T1193546,41873.82725792662
T1193547,58337.452717713764
T1193548,44903.373289617
T1193549,35645.5824513144
T1193550,76408.22551023314
T1193551,48791.20473316709
T1193552,46160.50382762276
T1193553,43670.43659930903
T1193554,33905.699411538
T1193555,19510.356458350067
T1193556,64678.10442891127
T1193557,56187.930106094325
T1193558,47794.72796636059
T1193559,40131.12697703221
T1193560,72065.7068661706
T1193561,22237.764811035326
T1193562,54973.99672280876
T1193563,55354.03287030131
T1193564,24422.8414793382
T1193565,60329.88891577838
T1193566,57435.469072579726
T1193567,39453.4742660449
T1193568,50334.90310051194
T1193569,41196.615174551756
T1193570,40220.39609467067
T1193571,47818.880830067326
T1193572,49818.35347315269
T1193573,39383.29158785031
T1193574,51598.96503458157
T1193575,22562.311383861357
T1193576,56912.41958311214
T1193577,67649.33266410153
T1193578,28340.143509511312
T1193579,40007.939237728955
T1193580,44623.093201808246
T1193581,34362.36457977161
T1193582,44131.00570533862
T1193583,43583.89326191202
T1193584,25138.814808579104
T1193585,49086.71203453948
T1193586,33796.139873208595
T1193587,22979.02184416732
T1193588,28401.819549259024
T1193589,51645.7434815496
T1193590,44164.69555352903
T1193591,27088.834728367663
T1193592,47522.73560221658
T1193593,49659.47665538169
T1193594,50513.76173009322
T1193595,65616.30112611188
T1193596,36043.848169665944
T1193597,24178.11565289285
T1193598,53147.26904990105
T1193599,37481.416386409735
T1193600,55577.11877583526
T1193601,43511.00927856576
T1193602,53880.636076465926
T1193603,62414.68224273071
T1193604,47656.36917683502
T1193605,61021.23087864213
T1193606,28306.577989836755
T1193607,51586.853954902035
T1193608,65243.07403682729
T1193609,32706.065625327185
T1193610,42198.92640640591
T1193611,44187.41224735701
T1193612,45005.168157384935
T1193613,60959.6251551461
T1193614,77174.85515883147
T1193615,26185.156165918055
T1193616,66834.75980733585
T1193617,63744.12783529762
T1193618,54546.446940648646
T1193619,80495.27380981648
T1193620,41597.449281939
T1193621,42218.45228518628
T1193622,51792.00121471951
T1193623,34732.914580022974
T1193624,74384.38551461644
T1193625,42329.103929372184
T1193626,40200.50114127822
T1193627,65848.366155183
T1193628,53802.139328543795
T1193629,53211.31760301767
T1193630,25060.435478872376
T1193631,24716.447368094257
T1193632,27599.03658503628
T1193633,37148.19530115859
T1193634,45239.47733907044
T1193635,46864.9520208521
T1193636,72812.54276299835
T1193637,62256.754292432146
T1193638,54858.69704349571
T1193639,38225.74951328041
T1193640,38115.04860682116
T1193641,79246.68199545052
T1193642,47723.196949321486
T1193643,39884.776759700995
T1193644,60755.30486011208
T1193645,58404.305191861204
T1193646,43570.626795804026
T1193647,35163.33487426063
T1193648,53523.76786613895
T1193649,41617.674704119214
T1193650,36121.79501066945
T1193651,33371.67302137763
T1193652,34045.54655291182
T1193653,41404.44336263201
T1193654,47784.17218149945
T1193655,68754.37802709053
T1193656,75805.84068155031
T1193657,29359.96602912578
T1193658,49632.409192336156
T1193659,44038.182007129915
T1193660,53383.72161736319
T1193661,50330.28542784875
T1193662,50236.48067467009
T1193663,41391.35863683787
T1193664,76211.467956941
T1193665,49296.80721254945
T1193666,39173.22401897532
T1193667,57232.83439930263
T1193668,32397.54866798968
T1193669,50085.334060156834
T1193670,60326.342494549506
T1193671,63591.51178666447
T1193672,59700.267958954835
T1193673,20794.271892658842
T1193674,35093.92505697207
T1193675,44216.90414585979
T1193676,43877.92704379682
T1193677,39591.670542892294
T1193678,34426.073311817905
T1193679,39587.63736568727
T1193680,30610.083413935572
T1193681,37213.16423693798
T1193682,31281.11834109996
T1193683,38784.02983636156
T1193684,48391.295112478285
T1193685,54825.30947192978
T1193686,26080.91948016572
T1193687,30046.27951669996
T1193688,26648.851381055363
T1193689,34460.687653219145
T1193690,35815.887525015496
T1193691,60596.195417726536
T1193692,70611.9573350362
T1193693,35734.573841474856
T1193694,45521.66812715605
T1193695,58648.85786075335
T1193696,35961.96861626583
T1193697,54100.547246499
T1193698,47099.695357173245
T1193699,48538.75808574203
T1193700,54481.9319717013
T1193701,54887.165491589054
T1193702,64928.10595625025
T1193703,24915.689113812314
T1193704,51110.14398662401
T1193705,74934.68074568338
T1193706,32803.26594278044
T1193707,43387.23721571704
T1193708,41493.606453504864
T1193709,41438.458027656714
T1193710,34774.09418969989
T1193711,46931.6419891344
T1193712,62843.07185642781
T1193713,76738.29836333882
T1193714,39242.2378244398
T1193715,29976.701738425603
T1193716,48576.50696014371
T1193717,53965.584361496716
T1193718,45505.41161785575
T1193719,45337.27835893358
T1193720,43655.0003022164
T1193721,63838.701257559944
T1193722,51700.11821130396
T1193723,37746.53911012904
T1193724,61418.4033284091
T1193725,39739.965172569486
T1193726,62364.719177437495
T1193727,52305.86423574953
T1193728,47536.15973738313
T1193729,41593.97890204016
T1193730,35917.10534631829
T1193731,96130.75985339665
T1193732,36636.76277300153
T1193733,47086.43487664209
T1193734,116026.81685281696
T1193735,56596.26375391773
T1193736,93854.92002638773
T1193737,39899.63285201376
T1193738,25415.890953855822
T1193739,54859.095977677425
T1193740,46682.69190075755
T1193741,63888.09072104599
T1193742,28264.620413188055
T1193743,38374.792621949586
T1193744,42840.64065620702
T1193745,52593.03232324624
T1193746,43043.26770224099
T1193747,34575.774313180096
T1193748,40020.79873790298
T1193749,57801.61570691446
T1193750,34210.82177086205
T1193751,70155.71903210433
T1193752,41952.990382057804
T1193753,31333.912158111387
T1193754,49058.962722018965
T1193755,55769.09007774938
T1193756,46256.75751932461
T1193757,51748.58938193596
T1193758,49224.359746427086
T1193759,23981.029937029503
T1193760,69137.46147598818
T1193761,60191.25929020379
T1193762,37464.48399721766
T1193763,50283.013609888185
T1193764,34213.13467610361
T1193765,92267.68921189947
T1193766,77977.77190970747
T1193767,35421.51126294814
T1193768,31443.96051458178
T1193769,56129.221177611515
T1193770,32389.66097877612
T1193771,52188.553157123766
T1193772,49038.0298117279
T1193773,52577.30100897649
T1193774,40387.13859968301
T1193775,63982.14328967761
T1193776,49129.8170551488
T1193777,35855.583056969925
T1193778,37552.06566250397
T1193779,123859.03317044019
T1193780,39230.39113064582
T1193781,49885.026247906266
T1193782,36997.19789749796
T1193783,41380.57214470023
T1193784,31977.68666739976
T1193785,104128.2852221947
T1193786,28535.92763815999
T1193787,62350.180326381844
T1193788,69209.88499598818
T1193789,35924.47743586312
T1193790,35822.78542834248
T1193791,36523.974402538995
T1193792,31736.669832399377
T1193793,76233.208116756
T1193794,34996.49025054282
T1193795,38758.92087858853
T1193796,80296.96975671401
T1193797,56742.13901101018
T1193798,22623.351037060278
T1193799,102526.88713752979
T1193800,81396.8919486923
T1193801,33972.13264325411
T1193802,39092.96912332461
T1193803,45081.689651664245
T1193804,37626.68373809187
T1193805,27651.160957300224
T1193806,32759.946182364456
T1193807,77996.36935682135
T1193808,56051.052554509835
T1193809,32461.742382494616
T1193810,46811.044555278946
T1193811,36022.194074420746
T1193812,28275.100667766623
T1193813,61773.6086956417
T1193814,48803.20992886214
T1193815,72001.90125508525
T1193816,54872.915073612516
T1193817,73205.53890881894
T1193818,46994.39953364557
T1193819,66797.4382130496
T1193820,39710.01914799779
T1193821,66641.50806158762
T1193822,71250.90102541592
T1193823,81008.36035039245
T1193824,68023.7344324342
T1193825,37198.65555152638
T1193826,39593.42503146031
T1193827,84864.84717855419
T1193828,46665.13841418968
T1193829,66480.73913731435
T1193830,57523.47323907605
T1193831,35609.71728667159
T1193832,39655.309711832175
T1193833,45103.082756375465
T1193834,78795.91177830432
T1193835,84322.27969222244
T1193836,41589.682479539246
T1193837,54892.04907515678
T1193838,61137.442731610034
T1193839,35530.54060971597
T1193840,58088.18861421748
T1193841,79777.44590546042
T1193842,67544.89594758139
T1193843,55903.719007661006
T1193844,84298.00929391515
T1193845,57879.483131910805
T1193846,104691.51879493718
T1193847,37715.75735435923
T1193848,74859.9130792198
T1193849,42451.712460420735
T1193850,81905.07103430909
T1193851,38909.63662157057
T1193852,41322.254599429725
T1193853,47776.211154055745
T1193854,47954.01242605217
T1193855,43798.84860793446
T1193856,54246.699011891236
T1193857,51213.80462691088
T1193858,75039.26822349158
T1193859,41071.567033735526
T1193860,42736.92346725151
T1193861,34781.10085577742
T1193862,60389.64857462903
T1193863,60751.75547614475
T1193864,47462.81957945214
T1193865,48381.302454472025
T1193866,50909.02077116896
T1193867,64142.37254616327
T1193868,69351.13674200594
T1193869,98225.37087364547
T1193870,42632.06747248582
T1193871,49088.006045600574
T1193872,91268.10929166622
T1193873,45158.06473168742
T1193874,50584.231297640676
T1193875,39974.58148092382
T1193876,81176.19105908714
T1193877,67959.67315946808
T1193878,41792.302772458796
T1193879,34109.73695829587
T1193880,50984.14192926366
T1193881,49875.995496539035
T1193882,72246.03246570288
T1193883,39865.50503824254
T1193884,59324.08507162619
T1193885,61851.34948944665
T1193886,53443.86214117113
T1193887,32928.7761810682
T1193888,37048.598008206
T1193889,46356.925545612154
T1193890,74937.883579738
T1193891,54139.55719601875
T1193892,26609.332851953022
T1193893,30260.105418300296
T1193894,29673.37762333823
T1193895,30785.48628779889
T1193896,47530.54014293208
T1193897,79426.59783065316
T1193898,76399.91697678756
T1193899,45657.682254082545
T1193900,35323.77244494991
T1193901,100804.99763745788
T1193902,45948.04942871902
T1193903,48386.40734029554
T1193904,48346.05886607523
T1193905,46051.309279364534
T1193906,48087.541545179905
T1193907,76585.33934360692
T1193908,51234.787122999456
T1193909,33092.93150678342
T1193910,52285.41668033313
T1193911,49801.64954471831
T1193912,31613.29879117029
T1193913,26609.127847547956
T1193914,47896.40309769603
T1193915,65547.22457140344
T1193916,60584.22673209953
T1193917,37410.3841733308
T1193918,85446.37755173884
T1193919,80982.28331935557
T1193920,93564.05763456206
T1193921,41820.00698288552
T1193922,48291.455480749326
T1193923,29654.3042188137
T1193924,69159.90413466972
T1193925,65528.02618820259
T1193926,52643.495495390096
T1193927,74225.373885539
T1193928,35674.60107885401
T1193929,56318.1912352085
T1193930,47870.87643028627
T1193931,40112.58825571936
T1193932,57193.152450212365
T1193933,60319.7016508278
T1193934,45686.76226523778
T1193935,43944.75256398595
T1193936,41071.78660421797
T1193937,53969.100894848794
T1193938,69240.06296717591
T1193939,44796.23494462864
T1193940,72216.66700469411
T1193941,40046.50874371946
T1193942,89149.35707158463
T1193943,61638.94550835555
T1193944,26199.284144852583
T1193945,44938.57328486518
T1193946,66257.7863015072
T1193947,48273.65787768728
T1193948,48647.781129872965
T1193949,51083.25631593645
T1193950,70803.61926693952
T1193951,21544.780240450884
T1193952,39217.0087969458
T1193953,61235.16634715055
T1193954,84844.52981017061
T1193955,77663.86083898557
T1193956,50494.169847622004
T1193957,49065.676640206846
T1193958,55782.75975763844
T1193959,80213.15014905584
T1193960,24472.49445803372
T1193961,51432.56841983635
T1193962,43053.88701420152
T1193963,122174.02813410605
T1193964,29462.12324866976
T1193965,36180.27019516975
T1193966,54453.43196739636
T1193967,39139.49084840834
T1193968,45779.07269944827
T1193969,77633.28716411127
T1193970,47126.30271385343
T1193971,64467.32836647927
T1193972,30831.26319735705
T1193973,45231.276710168895
T1193974,38041.227819986845
T1193975,61588.697193449305
T1193976,52906.132038110474
T1193977,56545.19293837623
T1193978,39788.47615251066
T1193979,61504.66886547544
T1193980,55202.97682739356
T1193981,70363.69309472204
T1193982,53419.30274868746
T1193983,47719.00298256274
T1193984,42973.34921154211
T1193985,35440.721777638595
T1193986,39036.282245093586
T1193987,34970.22747708106
T1193988,78205.97586301004
T1193989,53046.39541469315
T1193990,58309.26063538577
T1193991,73981.77515170026
T1193992,50747.41167978328
T1193993,34109.41670743513
T1193994,68894.08726453414
T1193995,57650.166309270586
T1193996,74420.24308770482
T1193997,41760.85589817832
T1193998,84958.89564757883
T1193999,48901.18204299452
T1194000,39394.945179480324
T1194001,72021.3075352379
T1194002,40146.62745589463
T1194003,40532.421225735045
T1194004,49250.861324204765
T1194005,20387.2180065184
T1194006,113822.29332606043
T1194007,45885.417090848176
T1194008,59728.172363186764
T1194009,51400.709385449474
T1194010,60356.85568060556
T1194011,37771.19773538403
T1194012,53320.38962980197
T1194013,27059.86654841222
T1194014,61432.86089398106
T1194015,27939.56302749922
T1194016,79951.61033334816
T1194017,64071.63023838586
T1194018,41503.85954821303
T1194019,65337.99973028753
T1194020,46329.979265211165
T1194021,77498.72720719475
T1194022,82073.88635420053
T1194023,39362.04210770194
T1194024,55398.45419067875
T1194025,54658.70156556602
T1194026,36441.861519842
T1194027,48508.009786960596
